"genotype" "gene" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "ssom$unit.classif" "ssom$distances"
"11" "tf2" "Solyc00g006800.2.1" 113.105671769042 141.83201019257 71.5409559186696 72.3354439965562 54.6199182015368 125.20936015036 0.476505351533562 1.29787722168903 -0.711954099411952 -0.689237310772594 -1.1957771397793 0.82258597674125 0.232884749595033 1.76849851975564 -0.668506843333063 0.437794181842561 -1.39848263146355 2.77555756156289e-16 23 0.0231182161913444
"12" "tf2" "Solyc00g006810.2.1" 10.0078758135257 11.7187654476969 4.62169273348256 11.9040126039556 13.9037588819513 17.3495792730829 -0.372179627246169 0.0317510091613236 -1.64382469182278 0.0754867360169623 0.547614669105772 1.3611519047849 1.47566887779515 -0.758649384215617 0.505950722730087 0.629470834163738 -1.26936009087809 2.22044604925031e-15 5 0.0537037640638457
"13" "tf2" "Solyc00g007140.1.1" 6.45402460813104 15.9649196448838 2.98794650123361 4.15435285224845 3.46050660196192 5.49621603244434 0.00708472137028644 1.96794167765737 -0.707515044548766 -0.467037571250336 -0.610087540912557 -0.190386242316001 0.063251041743834 2.14811172807069 0.713956887753953 -0.155201613728316 -0.953297763935256 -2.08166817117217e-15 10 0.0223350388129303
"14" "tf2" "Solyc00g008580.1.1" 49.5705919074477 14.9889206851983 4.33300335343727 25.7189413083003 28.6730508903516 11.8267657025328 1.68965956502436 -0.470297244902043 -1.13586141208265 0.199895383053097 0.384407839608848 -0.667804130701613 -0.797810386206262 -0.225789072291813 0.865016651172414 2.15645374604604 0.290997593719164 -1.16573417585641e-15 33 0.0205691325403588
"15" "tf2" "Solyc00g009760.2.1" 250.489546918278 232.844723961854 62.8599825966044 256.767336463726 184.366245111578 97.5985060449764 0.842610062021724 0.629203608817446 -1.42668784689123 0.9185371939723 0.0428775088772123 -1.00654052679745 0.188566719556291 0.975183786526616 1.47896304483102 1.4982353083592 0.67649139243572 -1.99840144432528e-15 33 0.0167411576154075
"16" "tf2" "Solyc00g010530.1.1" 19.1384342747404 5.02878361147577 1.66666056705282 8.2148807749672 8.7391604849726 5.8321329610884 1.84828084152403 -0.514961496448199 -1.07808752370974 0.0186817445754615 0.10649398296421 -0.380407548905762 -0.831292055936332 -0.132829822028953 0.401757607921155 2.25908466566344 0.0613642033855971 -8.32667268468867e-16 33 0.0291957153968843
"17" "tf2" "Solyc00g010770.1.1" 4.0003561950539 3.12154722675391 1.01005639443944 1.58380858196074 14.7747570744005 3.22542073952367 -0.121416075475676 -0.293802218364454 -0.707989798893847 -0.595443238550789 1.99207784245847 -0.273426511173702 -0.603606849366421 -1.65125620003939 2.02201243179809 0.0981187692623075 -0.709063935427822 -3.41393580072236e-15 3 0.0344724999226533
"18" "tf2" "Solyc00g011150.1.1" 158.898967620173 35.5250895917745 14.2899485980518 50.5617752737232 55.5662477737109 25.0597033395116 1.9511063817141 -0.4031104482633 -0.808318804467015 -0.11618083994398 -0.0206856380997278 -0.602810650940079 -1.18405805271901 0.111595662605176 0.333936089034967 2.13843835922519 0.152869303347908 -1.16573417585641e-15 33 0.0294306882232521
"19" "tf2" "Solyc00g011160.1.1" 91.6899595787717 62.5105166481702 19.3245489167534 54.7752899862371 87.3181688291173 11.4995577995018 1.10961342374337 0.238543945971298 -1.05065058897424 0.00763070116111749 0.979106015007456 -1.284243496909 -0.994577934971095 0.0334332628840299 1.99710595660797 1.34254281270228 0.197477278184442 -3.77475828372553e-15 33 0.021136746599276
"20" "tf2" "Solyc00g011170.1.1" 248.639440426031 182.944980264243 52.9502164154429 137.221154346146 115.279757030841 42.9179707493265 1.51497306632165 0.676138703004424 -0.983728425808797 0.0923038361377638 -0.187859788039177 -1.11182739161587 -0.877270838118044 1.25297394115964 1.04256088427033 1.637702377514 0.235049066049772 -2.88657986402541e-15 33 0.0235115390995566
"21" "tf2" "Solyc00g012430.1.1" 68.5704432114148 32.2757682609243 9.37624066693677 68.1683290822046 48.3621942209961 14.1395065412381 1.09872111448837 -0.304352277442825 -1.18959833347573 1.08317625464366 0.317514050513995 -1.00546080872747 -0.0990209782485837 0.00865898213417493 1.22580044809869 1.83073313231564 1.13780724577175 -7.7715611723761e-16 33 0.00760607524645753
"22" "tf2" "Solyc00g012440.1.1" 885.241616663068 742.107296135216 160.330800774465 695.77150522025 905.013663045961 185.23888385402 0.858559238443989 0.434253392107056 -1.29035861801489 0.296896069926314 0.917171280918274 -1.21652136338074 -0.511723751247507 0.213762944932982 2.134074974824 1.28536136895933 0.261661815625948 -3.10862446895044e-15 33 0.0201383462472088
"23" "tf2" "Solyc00g013160.1.1" 12.0659751416456 3.36863448737173 11.244840157401 7.97263705981582 6.19401336686169 5.11730783550676 1.27822804624824 -1.24530369895995 1.03997588593714 0.0905467763084349 -0.425520551667682 -0.737926457866175 -1.77435083529522 -0.474667763480727 -0.896795879727335 0.825336796087405 1.37042017136466 -4.44089209850063e-16 20 0.0425087626373898
"24" "tf2" "Solyc00g013180.1.1" 56.8812167244601 36.7370886184883 55.0327907146046 55.0363598186819 74.5056135214187 50.9647444155056 0.166883786406809 -1.49603658349128 0.0142941459980528 0.0145887795429352 1.62179751047812 -0.321527638934639 -0.851907790523181 -2.37863402620135 0.996943925162929 0.391387072141532 0.492522210485353 -2.4980018054066e-15 34 0.0287039269300016
"25" "tf2" "Solyc00g014790.2.1" 3.77958873774954 6.81022599839628 9.80978821523539 4.88981554621694 4.8890688261527 3.95794616997213 -0.834960501515951 0.490015982119142 1.80140664246628 -0.349575981295728 -0.349902442841563 -0.75698369893218 -1.21771577574072 0.598379841022404 -0.22876557703795 -1.8980160423272 0.756926878807504 -2.77555756156289e-15 1 0.0177738184130804
"26" "tf2" "Solyc00g014800.1.1" 75.1590409119464 15.7915328286483 124.303609420505 5.63443590866402 10.0968722062073 4.19087383266486 0.72558787589025 -0.472208970049166 1.71712703687393 -0.677138215817541 -0.587104251196636 -0.706263475700833 -2.18258903233135 0.148647719009425 -1.00963110066816 -0.357957423614551 0.75666348806644 -1.99840144432528e-15 1 0.01875903108816
"27" "tf2" "Solyc00g014830.2.1" 81.7063242065753 117.961028799942 106.126665942674 88.1508656885039 101.120213314631 73.1327527043836 -0.779361354545283 1.39525767783777 0.685412404122573 -0.392806762009776 0.385116834436469 -1.29361879984176 -0.984156794155616 1.067188135974 1.46745943605359 -1.53662855826943 0.232545966137737 -5.6621374255883e-15 26 0.0397174796304681
"28" "tf2" "Solyc00g019730.1.1" 131.719432286805 77.0532261133049 66.1989976459106 133.966374569106 168.573007070124 155.823714843854 0.227876678683698 -1.0838205117045 -1.34426406506406 0.281791301353954 1.11216578310072 0.806250813630184 0.665507827457833 -1.88420843068937 0.667254339100336 1.22852913451625 -0.437085174278622 1.4432899320127e-15 11 0.0698663597099088
"29" "tf2" "Solyc00g019970.2.1" 19.0088305327243 18.8580688285427 34.7151410089426 4.81352560169901 81.6219853284313 9.17186105676661 -0.319925812242377 -0.325271480002116 0.236984299598973 -0.823259097849425 1.90019450772807 -0.668722417233123 -1.31674780506756 -1.59074013237608 1.78217254325025 -0.642650327900413 -0.320097219723661 -4.71844785465692e-15 34 0.0138740553457644
"30" "tf2" "Solyc00g019990.1.1" 8.90906089948592 4.58583277007837 5.60653581974702 3.88664142906077 2.98296839044087 1.22984920649441 1.6770616232416 0.0200651003710217 0.411277720560953 -0.247919282180205 -0.594276920034088 -1.26620824195928 -1.96341379873733 0.958994841754004 -0.0680249052846249 1.11077401814045 0.797007240274951 -2.55351295663786e-15 32 0.0100011337083172
"31" "tf2" "Solyc00g020010.1.1" 4.81712839640435 5.32370407834466 809.411599996293 2.44610675398439 4.30296587606945 2.17511514617251 -0.4051921391971 -0.403651865080349 2.04122620117657 -0.412401374453098 -0.406755481556611 -0.413225340889407 -1.50063271925904 -0.176423820457087 -0.970431925339014 -1.44502644570954 0.883289918254279 -1.16573417585641e-15 13 0.0436667339528585
"32" "tf2" "Solyc00g020040.1.1" 135.236395403332 146.243929516544 129.579231650161 116.344583198783 112.482176801066 136.311110596975 0.457761148345435 1.31614040305908 0.0166094829227952 -1.01544252411623 -1.31663709603168 0.541568585820594 -0.448982784633759 1.89468803083434 -0.919252835745389 -0.0595260403961614 -1.24032660264832 -2.22044604925031e-16 23 0.0337985777271889
"33" "tf2" "Solyc00g021630.1.1" 48.7281569338579 45.7950684213677 88.4686995744502 41.6665245052176 23.9177707286971 35.0545415365376 0.0660949360179636 -0.0670190303134538 1.86966180163594 -0.254387005576361 -1.0598884429082 -0.554462258855891 -1.49513072846666 0.702639151186156 -1.27309076660159 -0.967749752142304 1.02140468302531 -1.22124532708767e-15 7 0.026649728692139
"34" "tf2" "Solyc00g023580.1.1" 5.31274267442183 35.9694835347319 2.75373614294146 0.27109157661712 35.4344341132485 2.18366988343944 -0.486246620802002 1.30082110585431 -0.6354183153911 -0.780138656064392 1.26963156885637 -0.668649082453188 -0.500292201944575 0.279191448234216 2.27301150269391 -0.651947992544766 -0.996733546702741 -4.94049245958195e-15 22 0.0685357854416312
"35" "tf2" "Solyc00g023600.1.1" 18.3755773162303 8.99679449846593 35.4303918817658 14.8408809180252 12.5684572774717 6.90585742284337 0.213072947683677 -0.699734727774641 1.87296484852311 -0.130948026614306 -0.352115930946333 -0.903239110871509 -1.8429191603355 -0.222066498289232 -0.752956115220574 -0.722957068610502 1.40105869729618 -1.49880108324396e-15 1 0.0323506096389365
"36" "tf2" "Solyc00g023710.1.1" 3.9947830249487 0.262280771670524 63.5971470243917 1.39036015339059 0.211288361782708 2.39925131776569 -0.31509407267805 -0.462453953040045 2.03801829866373 -0.417917170086169 -0.464467142828166 -0.378085960031302 -1.52678191817083 -0.182339982468103 -1.07061364774743 -1.34918367267133 0.884757870334141 -1.13797860024079e-15 1 0.00347112856575861
"37" "tf2" "Solyc00g026160.2.1" 7.53669693940485 2.16432555583662 1.09939813388124 3.36971363640495 2.56288975790226 4.91224454108304 1.70152082104176 -0.624986616663237 -1.08615383517925 -0.102992857382102 -0.452388239837546 0.565000728020374 -0.274629342528525 -0.118380464080734 -0.617806623630566 2.21599290802359 -0.439430743916336 1.36002320516582e-15 2 0.0495538039386537
"38" "tf2" "Solyc00g036520.1.1" 1.83280009147189 1.01186243117637 23.4593951475452 1.42513781280202 3.95432100017425 1.22148479863528 -0.411630025561573 -0.504176901741132 2.02640383698455 -0.457587072304387 -0.172464322310315 -0.48054551506714 -1.59535406993908 -0.413004024727124 -0.776202298381014 -1.44494956270926 0.873753204954362 -1.83186799063151e-15 1 0.0111572718885324
"39" "tf2" "Solyc00g050430.2.1" 30.8646031237042 97.8574258970529 52.7861267057673 47.5017382751926 47.2078544408226 68.9306915851543 -1.1479208649486 1.73662768057641 -0.204033201366105 -0.431566156843651 -0.444220082322404 0.491112624904354 0.698372199752984 1.44544587974494 0.319932012595124 -1.32032950142674 -1.06823507976015 -1.0547118733939e-15 15 0.0406593546189931
"40" "tf2" "Solyc00g052430.2.1" 6.07042361343254 4.77066494934795 20.2036150883488 4.67854746150141 12.8926026330617 5.10889566962277 -0.454878624891377 -0.65990417176065 1.77450856153192 -0.674434898767006 0.621260371515816 -0.606551237628702 -1.76858205964175 -1.07911722175028 -0.0244006690099028 -1.40644115548459 0.605796445977648 -2.72004641033163e-15 1 0.0554166498949346
"41" "tf2" "Solyc00g052540.1.1" 10.1854083394678 2.08791328173211 0.819893786758192 0.563480573240955 1.63575828099508 0.826689517079903 2.01649494174818 -0.160969999097929 -0.501948039211384 -0.570899088742447 -0.282557188088254 -0.50012062660817 -1.52763804130646 0.45345186116764 -0.0105185536909887 1.88681190720609 -0.200612749453029 -1.88737914186277e-15 2 0.0250134077838978
"42" "tf2" "Solyc00g056680.1.1" 1.74870490393406 1.03784225910793 40.7342644740424 0.246457505510964 0.381351664371985 1.65033423221615 -0.362609182186764 -0.406413638894658 2.03974135465927 -0.45517999260664 -0.44686760569901 -0.368670935272196 -1.51808832216666 -0.157920433906341 -1.03731665159216 -1.41264249491288 0.830238544280587 -1.22124532708767e-15 20 0.0113718073680746
"43" "tf2" "Solyc00g068970.2.1" 531.663922018449 239.52581420714 93.4322873458265 299.186347016273 347.104065578797 73.8708258266387 1.56761006023595 -0.144171249456056 -1.00020530342381 0.205409247775422 0.486182802629107 -1.11482555776061 -1.01247156191717 0.0814779880719412 1.28691308281248 1.87477653932091 0.473164731432943 -2.66453525910038e-15 33 0.0139281845789587
"44" "tf2" "Solyc00g068980.1.1" 239.517191262789 120.259350313838 52.5352783468489 141.641088987863 101.247791028933 62.525413394579 1.76937488428916 0.00942021390966608 -0.990021800191861 0.324962492226545 -0.271144001310259 -0.842591788923247 -0.782365456082092 0.711427664023148 0.552654642940932 2.08605187338124 0.49096789055608 -1.22124532708767e-15 33 0.0281911620853068
"45" "tf2" "Solyc00g069880.2.1" 1.43332738301248 1.60874945989168 12.5146130370518 1.35745146351651 1.94022532120687 1.17058374408805 -0.42282963868073 -0.383876250379958 2.03782771205179 -0.439678282861587 -0.310270304265006 -0.481173235864505 -1.55288457674826 -0.212773361589037 -0.843983846799938 -1.47770597751199 0.876561490496972 -1.38777878078145e-15 1 0.00522053242632412
"46" "tf2" "Solyc00g072100.2.1" 1.41229799600907 1.68229256372848 0.833209984450634 3.74959674478529 16.9822826998974 2.16126437558698 -0.492494422124686 -0.449009486653218 -0.585761501635297 -0.116052458397097 2.01518484660769 -0.371866977797395 -0.267937055154073 -1.81618413928658 2.06872862083993 -0.144317611031499 -0.175827728462574 -2.88657986402541e-15 36 0.00955905869311386
"47" "tf2" "Solyc00g082550.1.1" 41.2342816755681 33.8176692514516 12.5927454166109 26.1023714289072 28.5797760987167 44.8334253387836 0.865794394718492 0.226284067655399 -1.60387196683971 -0.438980928239583 -0.225362394593983 1.17613682729939 0.574067446084492 0.171730032792143 -0.156775704264954 1.52865765386386 -1.5219784079141 1.88737914186277e-15 18 0.0535505478137457
"48" "tf2" "Solyc00g085070.2.1" 17.9669855181629 27.6647677193211 13.789480144761 1.06465844694798 232.832649748353 20.3422288974182 -0.385980806631818 -0.276882043204177 -0.432977187968991 -0.576129744220751 2.03122941569849 -0.359259633672758 -0.649770840076211 -1.69354314237127 2.03206010773774 -0.281914982741127 -0.559115449314766 -3.83026943495679e-15 36 0.0559097900939326
"49" "tf2" "Solyc00g094520.1.1" 2.26033120676136 2.24428107009969 3.14814303409119 1.89997314158404 0.732750707947409 2.10086848553939 0.251002918733544 0.230442377049626 1.38830738336675 -0.210622871525828 -1.70585783475842 0.0467280271343243 -0.882629368491804 1.30565567783304 -1.84996713122607 -0.544434160949672 0.56303137860079 2.28983498828939e-16 25 0.0452607188563566
"50" "tf2" "Solyc00g094540.1.1" 17.5384148430616 28.8467863934364 9.92441629102775 15.0809136529562 25.6357148862456 8.2155750413343 -0.000227576590016695 1.36237885700226 -0.917679162448083 -0.296345096011927 0.975459602100522 -1.12358662405276 -0.492923513888263 0.774146599213073 2.40141709495049 0.00136760291435416 -0.430394608972041 -4.88498130835069e-15 26 0.054785984815924
"51" "tf2" "Solyc00g094550.1.1" 1.21492072173006 2.52599258575686 1.64119775821246 1.70152088823751 1.5053659039028 2.83808549879513 -1.08947372724347 0.98186109793489 -0.416007615227376 -0.320704372580645 -0.630605501064091 1.47493011818069 1.29419750991384 0.67978579083304 -0.591779029727336 -0.891262746880975 -1.33176227511712 1.33226762955019e-15 10 0.0550758304813797
"52" "tf2" "Solyc00g095760.1.1" 3.30432806017879 4.69003969077108 30.8798732413318 1.6115817122905 2.26608604974675 0.79820143614598 -0.339367021642088 -0.220433785031702 2.02739440785435 -0.484652517895527 -0.428477540713633 -0.554463542571396 -1.61883220934545 0.0434792367507825 -0.845785296464061 -1.4474585355109 0.843591417287138 -1.83186799063151e-15 1 0.00177285877298787
"53" "tf2" "Solyc00g099580.1.1" 97.4812678379609 73.2640243473221 55.5313304087388 24.3067190164302 19.7344661352247 42.9534869306142 1.52210467827858 0.707841809609324 0.111610688538659 -0.938262789225734 -1.09199687332043 -0.311297513880399 -1.51094087039555 1.60468102542404 -0.656958696571873 0.898420529323238 -0.529083489197637 -1.16573417585641e-15 32 0.027860121580567
"54" "tf2" "Solyc00g102000.1.1" 290.373876358891 173.05700844769 46.0406719024456 205.298498039181 253.369030225756 31.4987301525556 1.15741408174705 0.0603238606457961 -1.12747106795192 0.361830571269335 0.811362780268832 -1.26346022597909 -0.752638775389858 0.0190415484340575 1.83048163667787 1.55732424438234 0.527098081185292 -3.44169137633799e-15 33 0.0129580819281611
"55" "tf2" "Solyc00g105750.1.1" 3.98462048592681 2.36883398559679 6.30020182152323 1.51331947720939 1.48674844658542 0.261519506603329 0.613995528177914 -0.13076888985511 1.68131635643175 -0.525101163845401 -0.537348548110065 -1.10209328279909 -2.19236972902006 0.508213955449705 -0.574174463446707 -0.502742711837614 0.9726361227269 -2.88657986402541e-15 1 0.0195668739361529
"56" "tf2" "Solyc00g112190.2.1" 30.3734956575996 3.09354119326498 141.261952775291 4.96814920752409 2.93484051359711 2.25085070783728 -0.00797837918589976 -0.502289526806374 2.00131384919271 -0.468321741410016 -0.505165173655321 -0.517559028135096 -1.75955980213378 -0.103369454326825 -1.06818950039647 -1.0754137243511 0.924034882217545 -1.27675647831893e-15 1 0.0034838481556598
"57" "tf2" "Solyc00g121730.1.1" 63.2822089044503 25.638430142023 904.82321574218 13.7580055235725 22.9669708872837 5.57106412785645 -0.304518481530609 -0.409309690468127 2.03812889278246 -0.442381929743455 -0.416746389283573 -0.465172401756695 -1.59238964031921 -0.145828518168484 -0.965142562365054 -1.36543127668432 0.888995039460631 -1.27675647831893e-15 1 0.00178994656159334
"58" "tf2" "Solyc00g125980.1.1" 8.51984872524251 4.78495030602363 9.10461686283809 6.56544120963868 7.98651947461191 4.12405687438327 0.817165268938424 -1.00790929379499 1.1029147949579 -0.137864571656159 0.556551581594511 -1.33085778003968 -2.13332655670916 -0.88592106829574 0.348093962372244 0.208368336084493 1.31265762589144 -3.77475828372553e-15 20 0.0540473049289084
"59" "tf2" "Solyc00g126000.1.1" 2.95867069313524 3.21310206327987 12.8225200797644 3.47600861118105 0.831502811959043 2.6536908653228 -0.320435101167427 -0.260805164884082 1.99131093116679 -0.1991889392948 -0.818969873614751 -0.391911852205727 -1.3052662715619 0.257732308478701 -1.23916186302975 -1.30822904696378 1.04536664339087 -8.88178419700125e-16 20 0.0149702734475392
"60" "tf2" "Solyc00g127660.2.1" 5.47281338891285 7.34438713830642 3.61859623621413 6.07685352061817 6.02042965054561 5.45419515474157 -0.157758427626861 1.38218182533904 -1.68341758591853 0.33924881749038 0.292822974650361 -0.173077603934388 0.94069373905614 1.05494763717035 1.69241478071162 0.50785642052761 -0.606176940832328 -1.38777878078145e-15 26 0.0378346744921847
"61" "tf2" "Solyc00g131710.1.1" 170.834214702932 106.706875841857 1407.87374598498 50.2330103784266 58.5958104320605 5.0664933566741 -0.236476168434474 -0.353984825196945 2.03030826804344 -0.457469051903572 -0.442144832646563 -0.540233389861888 -1.6599225403923 -0.049395646147114 -0.928742322498665 -1.32241224894728 0.90155297149492 -1.72084568816899e-15 1 0.00269162815235688
"62" "tf2" "Solyc00g142160.1.1" 4.09577954098597 1.88806209430239 56.5729507112826 2.6720794007777 1.72762084636387 2.24541647648249 -0.336844749094744 -0.43682738288145 2.03973011340125 -0.401320975413631 -0.444093411675585 -0.420643594335837 -1.52903230987807 -0.165639736365621 -1.01680079317895 -1.37417777179468 0.911333024628232 -1.11022302462516e-15 13 0.0349613635800091
"63" "tf2" "Solyc00g166690.1.1" 9.54748390122682 23.6503979213435 246.234015364909 3.01745387949165 6.59019052519657 0.651155388060855 -0.398043479111694 -0.253118358032379 2.03420734375288 -0.465147723681406 -0.428433375836363 -0.489464407091035 -1.55191396744531 -0.0110117337465853 -0.888950388845812 -1.48549038575982 0.836601787318785 -1.66533453693773e-15 1 0.00668761597228781
"64" "tf2" "Solyc00g187050.2.1" 1.26670196653655 8.43007983942515 0.186796362197332 1.38777878078145e-17 1.50710131580696 0 -0.193396871771882 1.99953812278537 -0.52398990100978 -0.581174135429252 -0.119803079145207 -0.581174135429252 -0.26622009048284 1.89087510917048 1.28977950852554 -0.504826993141446 -0.850085404867796 -3.77475828372553e-15 26 0.00640708645847474
"65" "tf2" "Solyc00g195360.1.1" 37.8836531148204 34.9911449215726 314.457284093023 9.24018232584063 32.2259830555233 8.97344714182649 -0.294772106811821 -0.319078610589577 2.02934853764899 -0.535470692408091 -0.342314989833075 -0.537712138006425 -1.6862721037269 -0.102879576061738 -0.833013699937326 -1.4025719879736 0.810856226490304 -1.83186799063151e-15 1 0.00214481757840973
"66" "tf2" "Solyc00g206460.1.1" 37.7809953391157 41.7165988955521 459.746777424671 17.731196745311 22.2950533999972 12.1968351508086 -0.342890093990362 -0.320693581352089 2.0369656716299 -0.455969473429988 -0.430229659837906 -0.487182863019558 -1.58086035465307 -0.0600741864591603 -0.925213328517676 -1.42185394689041 0.86456472340359 -1.66533453693773e-15 1 0.00333903030818406
"67" "tf2" "Solyc00g212260.1.1" 0.997459415644478 0.264672936355304 1.31309842718135 0.819365296336873 0.505724340455283 2.12138724243877 -0.00934159245343502 -1.12087234865498 0.469436986431665 -0.279484528634592 -0.75523234702367 1.69549383033501 0.240067607488715 -0.985254056705634 -2.1230485218102 0.0709585339015903 -0.446834529477269 3.44169137633799e-15 4 0.0419376268738202
"68" "tf2" "Solyc00g230060.1.1" 37.4483759736072 112.229307560258 72.676296365872 29.3273836760766 27.8283685706764 34.6010744794687 -0.442679837816548 1.77855523909971 0.603703121072406 -0.683899525347985 -0.728425113118767 -0.527253883888815 -0.689532566565565 2.01950440118614 0.242323447376722 -1.26374330611034 -0.404435565712762 -2.94209101525666e-15 15 0.0301993267027987
"69" "tf2" "Solyc00g230080.1.1" 40.5968212811824 45.5179696441972 96.803213494259 58.7064424214171 43.2546994063664 45.7551087715536 -0.679149091929585 -0.448794190324238 1.95182583358616 0.16854735778957 -0.554736006031341 -0.43769390309057 -0.97036954680613 -0.115938305808817 -0.981680480810024 -1.48022378482789 1.37549627075172 -7.21644966006352e-16 19 0.0181650298771708
"70" "tf2" "Solyc00g277510.1.1" 22.9187344508103 18.9101464858346 20.594476565022 41.2574668325383 19.383900832576 25.512449858574 -0.218366925169948 -0.693031917421302 -0.493586992931275 1.95315939280754 -0.636933708952421 0.0887601516674033 1.3686247329307 -0.147045483576619 -0.374411687068005 0.731255970096843 1.76204792056787 2.91433543964104e-15 16 0.0430797458809592
"71" "tf2" "Solyc00g281110.1.1" 6.94221038119657 1.67892740418657 52.4107005969875 6.93795624710504 7.77968115430606 4.6872730652816 -0.336026678106048 -0.609638514196351 2.02765339506075 -0.336247829323803 -0.292490748743453 -0.453249624691096 -1.54126720544015 -0.409822455566544 -0.931635296722152 -1.32110778859156 1.00814034275625 -1.38777878078145e-15 1 0.0106240272407383
"72" "tf2" "Solyc00g282510.1.1" 1.47102112006036 0.802496243105478 1.51829511393751 0.771654085662897 0.891125665319615 1.24557928371261 1.04749810219365 -0.928870554282214 1.18725481579689 -1.02004961936841 -0.666854258189455 0.381021513849539 -1.75480210390806 -0.427754853737905 -1.71469043733454 0.293549491987471 -0.153992982453189 6.80011602582908e-16 20 0.0476598280450307
"73" "tf2" "Solyc00g311230.2.1" 7.41090798902874 29.1439722386603 6.49017664920883 6.14596865982013 5.9240782404406 21.8107790142151 -0.53634651108297 1.6182370433353 -0.627626441976613 -0.661750708334903 -0.683748593354096 0.891235211413281 0.702514204847124 1.50666442296534 -0.0692124583808414 -0.561779043853921 -1.55464402193769 -5.55111512312578e-17 22 0.0287639709949818
